ID,Title,Text,Category,Label
1416,Waxa uu yidhi Donald Trump waa nin ku baaqay in maamulka Veterans-ka laga dhigo mid gaar loo leeyahay.,Waxa uu yidhi Donald Trump waa nin ku baaqay in maamulka Veterans-ka laga dhigo mid gaar loo leeyahay.,Guud,0
1417,"Madaxweyne Obama waxa uu ballan qaaday in uu miisaaniyada u maro 'line by line', laakiin marka la fiiriyo, kharashaadka aan difaaca ahayn ayaa faraha ka baxay, oo kordhay 67","Madaxweyne Obama waxa uu ballan qaaday in uu miisaaniyada u maro 'line by line', laakiin marka la eego, kharashaadka aan difaaca ahayn ayaa faraha ka baxay, oo kordhay 67 boqolkiiba sannadkii hore oo keliya.",Siyaasadda,0
1418,"Dibad-baxayaasha La Crosse ayaa xiray waddo laga baxo, waxayna isku gadaameen gaari uu la socday guddoomiyaha gobolka, waxaana ay garaacayeen daaqadaha isla markaana ay ruxayeen gaariga.",Waxa uu sheegay in uu u dagaalamay in la tirtiro barnaamijka baadhista taangiga septic ka dib markii Tallahassee uu soo jiiday mid degdeg ah.,Guud,0
1419,"Madaxweynahani waxa uu 30 jeer ku kharash gareeyaa cilmi baadhista kulaylka adduunka, marka loo eego saadaasha hawada iyo digniinta.","Madaxweynahani waxa uu 30 jeer ku kharash gareeyaa cilmi baadhista kulaylka adduunka, marka loo eego saadaasha hawada iyo digniinta.",Guud,0
1420,Wuxuu sheegay in celceliska shaqaalaha dawladda aan la saamayn doonin labada sano ee ugu horreysa hoos-u-habaynta faa'iidooyinka caafimaadka gobolka.,Wuxuu sheegay in celceliska shaqaalaha dawladda aan la saamayn doonin labada sano ee ugu horreysa hoos-u-habaynta faa'iidooyinka caafimaadka gobolka.,Caafimaadka,0
1421,"Codbixintu waxay muujinaysaa marar badan, si ka duwan Donald Trump, in aniga oo ah musharraxa, aan garaacnay Hillary Clinton.","Codbixintu waxay muujinaysaa marar badan, si ka duwan Donald Trump, in aniga oo ah musharraxa, aan garaacnay Hillary Clinton.",Guud,0
1422,"Madaxweynahani waxa uu 30 jeer ku kharash gareeyaa cilmi baadhista kulaylka adduunka, marka loo eego saadaasha hawada iyo digniinta.","Madaxweynahani waxa uu 30 jeer ku kharash gareeyaa cilmi baadhista kulaylka adduunka, marka loo eego saadaasha hawada iyo digniinta.",Guud,0
1423,Maraykanku waligiis ma istaagin mana arag dad aan waxba galabsan oo la gowraco ilaa heerka ay ka dhacayaan Suuriya.,Maraykanku waligiis ma istaagin mana arag dad aan waxba galabsan oo la gowraco ilaa heerka ay ka dhacayaan Suuriya.,Guud,0
1424,"Sababtoo ah Obamacare, labadii sano ee la soo dhaafay, khidmadaha daryeelka caafimaadka ayaa kor u kacay -- run ahaantii -- laakiin aad ayay uga gaabinayeen wakhti kasta 50kii u dambeeyay.","Sababtoo ah Obamacare, labadii sano ee la soo dhaafay, khidmadaha daryeelka caafimaadka ayaa kor u kacay -- run ahaantii -- laakiin aad ayay uga gaabinayeen wakhti kasta 50kii sano ee la soo dhaafay.",Caafimaadka,0
1425,"Maanta iyo maalin kasta, qiyaastii 14,000 oo Maraykan ah ayaa waayi doona caymiskooda caafimaad.","Maanta iyo maalin kasta, qiyaastii 14,000 oo Maraykan ah ayaa waayi doona caymiskooda caafimaad.",Caafimaadka,0
1426,"Sannadkii 2006, Waalidnimada la qorsheeyay waxa ay samaysay adeegyo ka hortag iyo baadhitaano kansarka ka badan marka loo eego ilmo iska soo rididda, laakiin 2013, waxa jiray ilmo iska soo ridid ​​badan.","Sannadkii 2006, Waalidnimada la qorsheeyay waxa ay samaysay adeegyo ka hortag iyo baadhitaano kansarka ka badan marka loo eego ilmo iska soo rididda, laakiin 2013, waxa jiray ilmo iska soo ridid ​​badan.",Guud,0
1427,"Xafiiska Miisaaniyadda Koongareeska ee aan dhinac ka tirsanayn ayaa soo gabagabeeyay ObamaCare waxa uu ku kici doonaa Maraykanka in ka badan 800,000 oo shaqo.","Xafiiska Miisaaniyadda Koongareeska ee aan dhinac ka tirsanayn ayaa soo gabagabeeyay ObamaCare waxa uu ku kici doonaa Maraykanka in ka badan 800,000 oo shaqo.",Guud,0
1428,Dib-u-eegis fudud oo lagu sameeyo diiwaannada koodhka caafimaadka ee Backrooms waxay daaha ka qaadi doontaa in makhaayadda ay horeba u haysatay dhibaato soo jireen ah oo la xiriirta jiirka.,Dib-u-eegis fudud oo lagu sameeyo diiwaannada koodhka caafimaadka ee Backrooms waxay daaha ka qaadi doontaa in makhaayadda ay horeba u haysatay dhibaato soo jireen ah oo la xiriirta jiirka.,Caafimaadka,0
1429,Waxa la iga mamnuucay in aan ka hadlo Bill Ayers intii lagu jiray ololihii madaxtooyada ee 2008.,"Toddobaadkii hore, Maxkamadda Sare waxay laashay sharci qarniyaal ah oo aan aaminsanahay inay furi doonto daadka dano gaar ah oo ay ku jiraan shirkadaha shisheeye inay kharash la'aan ku qaataan doorashadayada.",Guud,0
1430,Waxa uu yidhi mudaaharaadayaasha gobolka Wisconsin ee Capitol habeenimadii golaha guurtida ee gobolku waxa uu meel mariyey isbedel gorgortan wadareed ay waxyeelo gaadhsiisay muraayada hore ee gaadhigiisa.,Waxa uu yidhi mudaaharaadayaasha gobolka Wisconsin ee Capitol habeenimadii golaha guurtida ee gobolku waxa uu meel mariyey isbedel gorgortan wadareed ay waxyeelo gaadhsiisay muraayada hore ee gaadhigiisa.,Guud,0
1431,"Markii uu u codeeyay Obamacare, Sen. Kay Hagan wuxuu u codeeyay in la dilo wax u dhigma 2.5 milyan oo shaqo.","Markii uu u codeeyay Obamacare, Sen. Kay Hagan wuxuu u codeeyay in la dilo wax u dhigma 2.5 milyan oo shaqo.",Guud,0
1432,"Wuxuu sheegay inuu mas'uuliyad ammaan ah ka saaran yahay ganacsigiisa, qoyskiisa iyo shaqaalihiisa inaysan bixin wax canshuur ah oo ka badan inta sharci ahaan looga baahan yahay.","Canshuurta guryaha, oo ay ku timid jamhuuriyada sida Teddy Roosevelt iyo kuwa kale ... ma u jirtaa sabab dhab ah oo fudud: Ameerika, waligeed ma aan jeclayn fikradda hantida la dhaxlo ee ballaaran.",Guud,0
1433,"Argagixisada 9/11 saaxiibadii, qoyskii, hablihii saaxiibada ahaa ee Maraykanka ayaa inta badan dib loogu celiyay Sacuudi Carabiya. Way garanayeen waxa meesha ka socday. The","Wuxuu leeyahay kharashyada daryeelka caafimaadka ee aan magdhowga lahayn ee ay qaataan isbitaallada Texas waxay ku darayaan $1,800 sanadkii qiimaha caymiska gaarka ah ee Texas.",Caafimaadka,0
1434,Waxay tiri Julie Parrish waxay u codeysay inay $160 milyan ka weeciso dugsiyada dadweynaha una weeciso iskuulo gaar loo leeyahay oo macaash doon ah.,Waxay tiri Julie Parrish waxay u codeysay inay $160 milyan ka weeciso dugsiyada dadweynaha una weeciso iskuulo gaar loo leeyahay oo macaash doon ah.,Guud,0
1435,"Ka dib markii Texas ay iska difaacday waalidnimada la qorsheeyay, uurka aan la qorshayn iyo heerka ilmo iska soo rididda labaduba hoos ayay u dhaceen.",Heroin iyo opioids-ku waa sababta koowaad ee dhimashada shilalka ah ama laga hortagi karo ee Wisconsin.,Guud,0
1436,Oregon waa gobolka kaliya ee ka baxsan 50-ka gobol ee Maraykanka ee sii wada bixinta 100% faa'iidooyinka caafimaadka shaqaalahooda iyo qoysaskooda.,Oregon waa gobolka kaliya ee ka baxsan 50-ka gobol ee Maraykanka ee sii wada bixinta 100% faa'iidooyinka caafimaadka shaqaalahooda iyo qoysaskooda.,Caafimaadka,0
1437,Ma akhrin kartid khudbad uu jeediyay George Washington. . . isagoo aan maqlin isaga oo tixraacaya Ilaaha Qaadirka ah.,Ma akhrin kartid khudbad uu jeediyay George Washington. . . isagoo aan maqlin isaga oo tixraacaya Ilaaha Qaadirka ah.,Guud,0
1438,"Sababta ugu badan ee keenta (microcephaly) waa tallaalka DTaP, tallaal dhawaan ay amartay dawladda Brazil in lagu duro.","Sababta ugu badan ee keenta (microcephaly) waa tallaalka DTaP, tallaal dhawaan ay amartay dawladda Brazil in lagu duro dumarka uurka leh.",Guud,0
1439,Waxaa jiray nooc ka mid ah ballanqaad aan rasmi ahayn oo lagu dhisayo dhisme (dhisme dhimirka) ee magaalada hoose ee Cleveland.,Waxa uu yidhi musharaxa aqalka Senate-ka ee Michigan Terri Lynn Land ayaa sheegtay in dammaanad qaadka mushaharka siman ee haweenka qabta shaqada ay ragga qabtaan aanay ahayn fikrad wanaagsan.,Guud,0
1440,Garsoore Antonin Scalia ayaa oggolaaday in maxkamadda sare ay dhageysato kiis ku saabsan in Barack Obama uu u qalmo inuu madaxweyne noqdo.,Garsoore Antonin Scalia ayaa oggolaaday in maxkamadda sare ay dhageysato kiis ku saabsan in Barack Obama uu u qalmo inuu madaxweyne noqdo.,Siyaasadda,0
1441,Wuxuu leeyahay muddada hoos u dhacan hal qof oo ka tirsan maamulka dhexe ee dawladda ma lumin (a) shaqo ama mushahar dhimis.,Wuxuu leeyahay muddada hoos u dhacan hal qof oo ka tirsan maamulka dhexe ee dawladda ma lumin (a) shaqo ama mushahar dhimis.,Guud,0
1442,Canshuur dhimista Bush waxay abuurtay ilaa 8 milyan oo shaqo 10kii sano ee ugu horeysay ee ay jireen. Waxa aanu waynay ilaa 5 milyan oo ka mid ah shaqooyinkaas intii lagu jiray,Oregon waxa ay ku bixinaysaa 10 milyan oo dollar xayaysiisyada Obamacare xayaysiisyada aan xitaa xusin barnaamijka iyo sida loo qoro oo aan xusin erayga caymis.,Guud,0
1443,"Ilaa 1965, Maraykanku waxa uu ku kharash gareeyay trillion aan la sheegin weli heerka faqriga ma hoos u dhicin.",Florida waxay ahayd gobolka kaliya ee siddeedii sano ee aan ka tagay AA ilaa AAA qiimaynteeda curaarta.,Guud,0
1444,Newt Gingrich waxa uu la kaashaday biil Nancy Pelosi oo siin lahayd $60 milyan sanadkii barnaamij Qaramada Midoobay ah oo lagu taageerayo dabaysha Shiinaha ee hal cunug dhalay,Newt Gingrich waxa uu la kaashaday biil Nancy Pelosi oo siin lahayd $60 milyan sannadkii barnaamij Qaramada Midoobay ah oo taageeraya siyaasadda Shiinaha ee hal-abuurka ah.,Siyaasadda,0
1445,Waxa uu yidhi Gov. Rick Perry waxa uu Texans ku bixinayaa lacag adag si uu ugu noolaado Louie XIV.,Waxa uu yidhi Gov. Rick Perry waxa uu Texans ku bixinayaa lacag adag si uu ugu noolaado Louie XIV.,Dhaqaalaha,0
1446,"Nooca Senate-ka ee sharciga dib-u-habaynta caafimaadka, ""Qorshaha diiwaan gashan kasta oo ku jira Xafiiska Maareynta Shaqaalaha, qof kastaa waa inuu bixiyaa lacag yar.","Nooca Senetka ee sharciga dib u habaynta caafimaadka, ""Qorshaha diiwaangashan ee qof kasta oo ku jira Xafiiska Maamulka Shaqaalaha, is-diiwaangelin kasta waa inuu bixiyaa ugu yaraan $1 bishii xagga xuquuqda taranka, oo ay ku jirto ilmo iska soo rididda.""",Caafimaadka,0
1447,"Waqooyiga Ameerika oo dhan -- Kanada, Mareykanka iyo Mexico -- waxaa jira keydad aad looga yaqaan saddexdaas waddan marka loo eego Ruushka iyo Sacuudiga","Dhammaan Waqooyiga Ameerika -- Kanada, Maraykanka iyo Mexico -- waxaa jira kayd ka badan oo laga yaqaan saddexdaas waddan marka loo eego Ruushka iyo Sacuudi Carabiya.",Guud,0
1448,Dugsiyada dadweynaha Massachusetts waxay baraan carruurta da'doodu ka yar tahay kindergartners guurka khaniisiinta.,Dhaxal canshuur qaadis iyo deyn ayaa naafeeyay dhaqaalihii aan dhaxalnay labo sano ka hor.,Guud,0
1449,Jay-Z iyo Beyonce waxay isku dayeen inay iibsadaan xuquuqaha ay ku leeyihiin calanka Confederation si ay uga hortagaan isticmaalka dheeraadka ah.,Jay-Z iyo Beyonce waxay isku dayeen inay iibsadaan xuquuqaha ay ku leeyihiin calanka Confederation si ay uga hortagaan isticmaalka dheeraadka ah.,Guud,0
1450,"Argagixisada 9/11 saaxiibadii, qoyskii, hablihii saaxiibada ahaa ee Maraykanka ayaa inta badan dib loogu celiyay Sacuudi Carabiya. Way garanayeen waxa meesha ka socday. The","Argagixisada 9/11 saaxiibadii, qoyskii, hablihii saaxiibada ahaa ee Maraykanka ayaa inta badan dib loogu celiyay Sacuudi Carabiya. Way garanayeen waxa meesha ka socday. Waxay aadeen gurigoodii, waxayna doonayeen inay saaxiibadood ka daawadaan telefishinka.",Guud,0
1451,"Markii Rachel Zenzinger ay ka tirsanayd Golaha Magaalada Arvada, waxay u codaysay inay ku bixiso lacagaha cashuur bixiyayaasha ee Shiinaha.","Markii Rachel Zenzinger ay ka tirsanayd Golaha Magaalada Arvada, waxay u codaysay inay ku bixiso lacagaha cashuur bixiyayaasha ee Shiinaha.",Dhaqaalaha,0
1452,Virginia waxaa ka jirtay lacag dhan hal bilyan oo doollar saddexdii sano ee la soo dhaafay. Sharci-dejintu waxay ku bixisay wax ka yar boqolkiiba 1 kharashka waddooyinka.,Virginia waxaa ka jirtay lacag dhan hal bilyan oo doollar saddexdii sano ee la soo dhaafay. Sharci-dejintu waxay ku bixisay wax ka yar boqolkiiba 1 kharashka waddooyinka.,Dhaqaalaha,0
1453,Senator Robert Hurt ayaa u codeeyay sharci kor u qaaday qiimaha korontadaada todoba jeer.,Senator Robert Hurt ayaa u codeeyay sharci kor u qaaday qiimaha korontadaada todoba jeer.,Guud,0
1454,"Haddii Maraykanku joojiyo ku darista Kaydka Shidaalka ee Istaraatiijiga ah, waxay ""yaraynaysaa baahida saliidda adduunka oo dhan"" waxayna yaraynaysaa qiimaha.",Waxa uu sheegay in 2012 Obama uu ku guulaystay gobol kasta oo aan u baahnayn aqoonsi sawir ah oo uu ku lumiyay gobol kasta oo u baahnaa aqoonsiga sawirka si uu u codeeyo.,Guud,0
1455,Waxay sheegtay in qorshaha daryeelka caafimaadka ee Hillary Clintons ee 1990-meeyadii uu lahaa waxbixin ballaadhan oo u hiilinaysa xuquuqda shirkadda si ay uga baxdo bixinta caymiska ka hortagga uurka.,Waxay tiri Hillary Clintons qorshaha daryeelka caafimaadka ee 1990-meeyadii waxa uu lahaa bixiye ballaadhan oo u hiilinaya xaqa shirkadda si uu uga baxo bixinta caymiska ka hortagga uurka marka loo eego kan ay abuurtay go'aanka Maxkamadda Sare ee Hobby Lobby.,Caafimaadka,0
1456,"Markaa biilka tamarta ee 2005 wuxuu ahaa tallaabo weyn oo dib loogu noqonayo dariiqa nadiifinta, tamarta la cusboonaysiin karo. Taasi waa sababta aan ugu codeeyay.","Markaa biilka tamarta ee 2005 wuxuu ahaa tallaabo weyn oo dib loogu noqonayo dariiqa nadiifinta, tamarta la cusboonaysiin karo. Taasi waa sababta aan ugu codeeyay.",Guud,0
1457,"Waxa uu yidhi Romney waxa uu doonayaa in uu meesha ka saaro waxbarashada carruurnimada hore, uu dhimo maalgelinta K-12, oo uu jaro kaalmada kulliyadda si uu u bixiyo $250,000 cashuur dhimis malaayiin-milyan ah.","Waxa uu yidhi Romney waxa uu doonayaa in uu meesha ka saaro waxbarashada carruurnimada hore, uu dhimo maalgelinta K-12, oo uu ka jaro kaalmada kulliyadda si uu ugu bixiyo $250,000 cashuur dhimis loogu talogalay malaayiin milyaneer.",Guud,0
1458,Shaqaalaha dawladda ayaa boqolkiiba 43 ka sameeya mushaharka iyo gunnada marka loo eego shaqaalaha gaarka ah.,Shaqaalaha dawladda ayaa boqolkiiba 43 ka sameeya mushaharka iyo gunnada marka loo eego shaqaalaha gaarka ah.,Guud,0
1459,"Gov. Scott Walker waxa uu gobolka u soo iibiyay 80 baabuur oo cusub, kuwaas oo laga yaabo in aynaan u baahnayn.","Gov. Scott Walker waxa uu gobolka u soo iibiyay 80 baabuur oo cusub, kuwaas oo laga yaabo in aynaan u baahnayn.",Guud,0
1460,"Waxay leedahay dawlado hoose oo badan oo ku yaal Wisconsin waxay mar horeba uga baahan yihiin shaqaalaha inay bixiyaan 20 boqolkiiba, 30 boqolkiiba ama xitaa 40 boqolkiiba khidmadaha caymiska caafimaadka","Waxay leedahay dawlado hoose oo badan oo ku yaal Wisconsin waxay mar hore uga baahan yihiin shaqaalaha inay bixiyaan 20 boqolkiiba, 30 boqolkiiba ama xitaa 40 boqolkiiba khidmadaha caymiska caafimaadka.",Caafimaadka,0
1461,"Markaad eegto ku dhawaad ​​150 rag iyo dumar ah oo nooga soo shaqeeyay Maxkamadda Sare ee Texas, in ka badan kala badh iyaga ka mid ah waxay lahaayeen eber khibrad garsoor.","Markaad eegto ku dhawaad ​​150 rag iyo dumar ah oo nooga soo shaqeeyay Maxkamadda Sare ee Texas, in ka badan kala badh iyaga ka mid ah waxay lahaayeen eber khibrad garsoor ka hor.",Guud,0
1462,Waxaan jeclaan lahaa in aan ku arko dalkan waxa aan ka caawiyay hogaaminta Arkansas,Newt Gingrich waxa uu la kaashaday biil Nancy Pelosi oo siin lahayd $60 milyan sanadkii barnaamij Qaramada Midoobay ah oo lagu taageerayo dabaysha Shiinaha ee hal cunug dhalay,Guud,0
1463,"Sababtoo ah ma jiro ikhtiyaar maxalli ah oo u oggolaanaya bulshooyinka inay mamnuucaan, xaddidaan ama xaddidaan goobta dukaamada dheriga, haddii wax ka beddelka 2 uu dhaafo waxaad filan kartaa abuur","Sababtoo ah ma jiro ikhtiyaar maxalli ah oo u oggolaanaya bulshooyinka inay mamnuucaan, xaddidaan ama xaddidaan goobta dukaamada dheriga, haddii wax ka beddelka 2 uu dhaafo waxaad filan kartaa walxaha miyiga ah ee warshadaha dheriga inay u guuraan albaabka xiga ee xaafaddaada, kaniisaddaada, ganacsigaaga iyo xitaa dugsiga carruurtaada.",Dhaqaalaha,0
1464,Hogaamiyeyaashii Dallas Cowboys waxay maaweelinayeen ciidamo ka badan adduunka marka loo eego Bob Hope.,Hogaamiyeyaashii Dallas Cowboys waxay maaweelinayeen ciidamo ka badan adduunka marka loo eego Bob Hope.,Guud,0
1465,Loo-shaqeeyayaasha iyo dugsiyadu xaq uma laha inay sameeyaan ilaalo qolka jiifka ama qaybta shaqaalaha.,Loo-shaqeeyayaasha iyo dugsiyadu xaq uma laha inay sameeyaan ilaalo qolka jiifka ama qaybta shaqaalaha.,Guud,0
1466,Wuxuu ku eedeeyay Madaxweyne Barack Obama inuu sameeyay sheegashooyin is burinaya oo ku saabsan dadaalladii lagu dilay Osama Bin Laden sannadihii 2008 iyo 2011.,Wuxuu ku eedeeyay Madaxweyne Barack Obama inuu sameeyay sheegashooyin is burinaya oo ku saabsan dadaalladii lagu dilay Osama Bin Laden sannadihii 2008 iyo 2011.,Siyaasadda,0
1467,"Ayeey tiri Madaxweyne Obamas ayeeyada oo ku sugan dalka Kenya ayaa sheegtay in uu ku dhashay Kenya, iyaduna ay joogtay oo ay goobjoog ka ahayd dhalashada.","Ayeey tiri Madaxweyne Obamas ayeeyada oo ku sugan dalka Kenya ayaa sheegtay in uu ku dhashay Kenya, iyaduna ay joogtay oo ay goobjoog ka ahayd dhalashada.",Siyaasadda,0
1468,Waan ogahay in Hillary ay mararka qaarkood sheegtay sannadkii hore in tani (NAFTA) ay faa'iido u tahay dhaqaalaha.,Senetka ayaa todobaadkan u codeeyay in ajaanibka sharci darrada ah ay helaan macaashka Lambarka Bulshada.,Guud,0
1469,Markii xagjiriinta Jamhuuriga ay isku dayeen inay ka qaadaan xuquuqda ilmo soo rididda Blake Rocap ayaa joojiyay.,Markii xagjiriinta Jamhuuriga ay isku dayeen inay ka qaadaan xuquuqda ilmo soo rididda Blake Rocap ayaa joojiyay.,Guud,0
1470,"Haddii aad celcelis ahaan baabuur ku waddo Ameerika xagaagan, waxaad kaydsan doontaa marka loo eego tirooyinka Waaxda Tamarta ilaa $70.","Haddii aad celcelis ahaan baabuur ku waddo Ameerika xagaagan, waxaad kaydsan doontaa marka loo eego tirooyinka Waaxda Tamarta ilaa $70.",Guud,0
1471,"Haddii aad tahay ganacsi yar oo aadan "" qaadanin qorshaha daryeelka caafimaadka ee Senator Obama uu farayo, wuu ku ganaaxi doonaa.""","Haddii aad tahay ganacsi yar oo aadan "" qaadanin qorshaha daryeelka caafimaadka ee Senator Obama uu farayo, wuu ku ganaaxi doonaa.""",Caafimaadka,0
1472,"E-mail waxa ay soo xigatay tiirka Maureen Dowd in Obama uu ka helay tabarucaad shaki leh Sucuudiga, Iran iyo Shiinaha.","E-mail waxa ay soo xigatay tiirka Maureen Dowd in Obama uu ka helay tabarucaad shaki leh Sucuudiga, Iran iyo Shiinaha.",Guud,0
1473,"Madaxweyne Obama waxa uu ballan qaaday in uu miisaaniyada u maro 'line by line', laakiin marka la fiiriyo, kharashaadka aan difaaca ahayn ayaa faraha ka baxay, oo kordhay 67","Madaxweyne Obama waxa uu ballan qaaday in uu miisaaniyada u maro 'line by line', laakiin marka la eego, kharashaadka aan difaaca ahayn ayaa faraha ka baxay, oo kordhay 67 boqolkiiba sannadkii hore oo keliya.",Siyaasadda,0
1474,Wuxuu yidhi Scott Walker wuxuu maamulaa dawlad goboleed ka mamnuuca shaqaalaha inay ka hadlaan isbeddelka cimilada.,Wuxuu yidhi Scott Walker wuxuu maamulaa dawlad goboleed ka mamnuuca shaqaalaha inay ka hadlaan isbeddelka cimilada.,Guud,0
1475,"Dalka Japan, degenaanshaha rasmiga ah lama siiyo Muslimiinta, faafinta Islaamka waa mamnuuc, lama soo dejin karo Qur'aanka kariimka ah oo lagu daabacay luqadda Carabiga,","Dalka Japan, degenaanshaha rasmiga ah lama siiyo Muslimiinta, faafinta Islaamka waa mamnuuc, lama soo dejin karo Qur’aanka kariimka ah oo lagu daabacay luqadda Carabiga, Muslimiinta xitaa ma kiraysan karaan guri.",Guud,0
1476,"Intii lagu guda jiray hoggaaminta dagaalkii Kacaanka Mareykanka, nin ku sugnaa Boston ayaa madaxiisii ​​la afuufay sababtoo ah wuxuu isku dayay inuu si qarsoodi ah u kordhiyo canshuurta shaaha.","Intii lagu guda jiray hoggaaminta dagaalkii Kacaanka Mareykanka, nin ku sugnaa Boston ayaa madaxiisii ​​la afuufay sababtoo ah wuxuu isku dayay inuu si qarsoodi ah u kordhiyo canshuurta shaaha.",Guud,0
1477,Ma akhrin kartid khudbad uu jeediyay George Washington. . . isagoo aan maqlin isaga oo tixraacaya Ilaaha Qaadirka ah.,Ma akhrin kartid khudbad uu jeediyay George Washington. . . isagoo aan maqlin isaga oo tixraacaya Ilaaha Qaadirka ah.,Guud,0
1478,Mitt Romney iyo Bain Capital ayaa sheegay in ay sabab u tahay geeridii haweeneyda markii ay xireen warshadii uu ninkeeda ka shaqeyn jiray.,Waxa uu yidhi Michele Bachmann waxa uu yidhi Ingiriisigu waa ku filan yahay Ciise markii uu qorayay Kitaabka Quduuska ah.,Guud,0
1479,Garsoore Antonin Scalia ayaa oggolaaday in maxkamadda sare ay dhageysato kiis ku saabsan in Barack Obama uu u qalmo inuu madaxweyne noqdo.,Garsoore Antonin Scalia ayaa oggolaaday in maxkamadda sare ay dhageysato kiis ku saabsan in Barack Obama uu u qalmo inuu madaxweyne noqdo.,Siyaasadda,0
1480,"Waxa uu yidhi Obama waxa uu doonayaa in uu dib u habayn ku sameeyo calanka Maraykanka ""si aanu si wanagsan ugu soo bandhigno cadawgeena rajo iyo jacayl.""","Waxa uu yidhi Obama waxa uu doonayaa in uu dib u habayn ku sameeyo calanka Maraykanka ""si aanu si wanagsan ugu soo bandhigno cadawgeena rajo iyo jacayl.""",Guud,0
1481,Ayaa sheegay in aagga u dhow la soo jeediyay ee macdanta birta ee waqooyiga Wisconsin ay 15 saacadood u jirtaa halka lagu qabtay dhageysiga dadweynaha ee macdanta.,Ayaa sheegay in aagga u dhow la soo jeediyay ee macdanta birta ee waqooyiga Wisconsin ay 15 saacadood u jirtaa halka lagu qabtay dhageysiga dadweynaha ee macdanta.,Guud,0
1482,Qaar ka mid ah maamulayaasha waxbarashada gobolladeena ayaa ku biiray federaalka si ay u amraan xiisadaha Carabiga ee carruurta Texas.,Qaar ka mid ah maamulayaasha waxbarashada gobolladeena ayaa ku biiray federaalka si ay u amraan xiisadaha Carabiga ee carruurta Texas.,Guud,0
1483,"Wuxuu sheegay in qaxootiga Suuriya aan la hubin, FBI-dana aan xitaa loo sheegin halka ay ku sugan yihiin.","Wuxuu sheegay in qaxootiga Suuriya aan la hubin, FBI-dana aan xitaa loo sheegin halka ay ku sugan yihiin.",Guud,0
1484,Ma akhrin kartid khudbad uu jeediyay George Washington. . . isagoo aan maqlin isaga oo tixraacaya Ilaaha Qaadirka ah.,Ma akhrin kartid khudbad uu jeediyay George Washington. . . isagoo aan maqlin isaga oo tixraacaya Ilaaha Qaadirka ah.,Guud,0
1485,"Hillary Clinton iyo Barack Obama ayaa doonaya in ay sare u qaadaan canshuuraha saami qaybsiga, tallaabadaas oo burburinaysa suuqa saamiyada.","Hillary Clinton iyo Barack Obama ayaa doonaya in ay sare u qaadaan canshuuraha saami qaybsiga, tallaabadaas oo burburinaysa suuqa saamiyada.",Guud,0
1486,"Intii lagu jiray maamulkii Bush, kooxaha xorta ah waxaa bartilmaameedsaday IRS, si la mid ah bartilmaameedyadii dhawaa.","Intii lagu jiray maamulkii Bush, kooxaha xorta ah waxaa bartilmaameedsaday IRS, si la mid ah bartilmaameedyadii dhawaa.",Guud,0
1487,Canshuur dhimista Bush waxay abuurtay ilaa 8 milyan oo shaqo 10kii sano ee ugu horeysay ee ay jireen. Waxa aanu waynay ilaa 5 milyan oo ka mid ah shaqooyinkaas intii lagu jiray,Oregon waxa ay ku bixinaysaa 10 milyan oo dollar xayaysiisyada Obamacare xayaysiisyada aan xitaa xusin barnaamijka iyo sida loo qoro oo aan xusin erayga caymis.,Guud,0
1488,Maamulkan iyo Koongaraskan ayaa si nidaamsan u jaraya dhaqaalihii lagu sugayey amniga xuduudka tan iyo markii Dimuqraadiyiintu ay gacanta ku dhigeen.,Maamulkan iyo Koongaraskan ayaa si nidaamsan u jaraya dhaqaalihii lagu sugayey amniga xuduudka tan iyo markii Dimuqraadiyiintu ay gacanta ku dhigeen.,Amniga,0
1489,"Dareenka dadweynaha ee gorgortanka wadajirka ah iyo u hiilinta ururrada ayaa dhab ahaantii kor u kacay iyada oo guddoomiyeyaashan, waxaan u maleynayaa, in ay dhaafeen oo aad u fogaadeen oo ay isku dayeen inay burburiyaan dhaqdhaqaaqa shaqaalaha.",Paul Ryans Medicare wuxuu bixiyaa caymis la mid ah kuwa xubnaha Congress-ka helaan.,Guud,0
1490,"Waxaan ka caawiyay in aan dhaafo waxa, haddii la dhaqangeliyo, waxay noqon lahayd canshuur dhimistii ugu weyneyd ee taariikhda Texas iyada oo loo marayo Senate-ka Gobolka.","Waxaan ka caawiyay in aan dhaafo waxa, haddii la dhaqangeliyo, waxay noqon lahayd canshuur dhimistii ugu weyneyd ee taariikhda Texas iyada oo loo marayo Senate-ka Gobolka.",Guud,0
1491,"Donald Trump iyo Hillary Clinton iyo Bernie Sanders ayaa isku mowqif ka ah daryeelka caafimaadka, taas oo ah in ay rabaan in ay dowladda u hoggaansamaan.","Donald Trump iyo Hillary Clinton iyo Bernie Sanders waxay leeyihiin mawqif isku mid ah oo ku saabsan daryeelka caafimaadka, taas oo ah inay rabaan inay dawladda ku meeleeyaan adiga iyo dhakhtarkaaga.",Caafimaadka,0
1492,Marco Rubio ayaa ka codeeyay maalgelinta xarumaha caafimaadka ee bixiya daryeelka muhiimka ah inta lagu jiro xaaladan degdega ah ee caafimaadka dadweynaha (Zika).,Marco Rubio ayaa ka codeeyay maalgelinta xarumaha caafimaadka ee bixiya daryeelka muhiimka ah inta lagu jiro xaaladan degdega ah ee caafimaadka dadweynaha (Zika).,Caafimaadka,0
