link,title,Text,Subject,label
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-696916b38f0807571c48f12a#block-696916b38f0807571c48f12a,15 Jan 2026Tories release extracts from what they say is Jenrick's draft resignation letter,jan torus releas extract say jenrick draft resign letter,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-69691e388f08629332e67390#block-69691e388f08629332e67390,"15 Jan 2026Farage says, after May elections, Reform UK won't accept any more defectors from Tories",jan farag say may elect reform uk wont accept defector torus,Politics,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968d53f8f08230f67a73d8f#block-6968d53f8f08230f67a73d8f,15 Jan 2026Farage claims he will announce Labour defection next week,jan farag claim announc labour defect next week,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968e0cc8f081f6edd0568b5#block-6968e0cc8f081f6edd0568b5,"15 Jan 2026Starmer accuses Badenoch of 'weakness', saying Jenrick should have been sacked months ago for 'toxic' comments",jan starmer accus badenoch weak say jenrick sack month ago toxic comment,General,1
https://www.theguardian.com/politics/live/2025/dec/18/violence-women-girls-strategy-labour-conservatives-badenoch-starmer-latest-news-updates?page=with%3Ablock-694413da8f0894f17bf81639#block-694413da8f0894f17bf81639,to postpone local elections due in May,postpon local elect due may,Politics,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968d7ca8f081f6edd056821#block-6968d7ca8f081f6edd056821,"15 Jan 2026Evidence that Jenrick about to defect 'totally irrefutable', Tories say",jan evid jenrick defect total irrefut torus say,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-69692ac98f082f699219cc60#block-69692ac98f082f699219cc60,"15 Jan 2026Nick Timothy appointed shadow justice secretary, replacing Jenrick",jan nick timothi appoint shadow justic secretari replac jenrick,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-69691f738f0807571c48f1c7#block-69691f738f0807571c48f1c7,15 Jan 2026Farage says Jenrick's defection 'big day in realignment of genuine centre-right' in UK,jan farag say jenrick defect big day realign genuin centreright uk,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968ee1d8f08230f67a73f02#block-6968ee1d8f08230f67a73f02,"15 Jan 2026Badenoch should publish evidence she claims to have that Jenrick about to defect, says former Tory cabinet minister",jan badenoch publish evid claim jenrick defect say former torus cabinet minist,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968fd9c8f0807571c48efc7#block-6968fd9c8f0807571c48efc7,15 Jan 2026Hollinrake says there is no way back into Tory party following his sacking for disloyalty,jan hollinrak say way back torus parti follow sack disloyalti,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6969141c8f08629332e672e6#block-6969141c8f08629332e672e6,"15 Jan 2026Jenrick 'expected to defect to Reform UK imminently', report claims",jan jenrick expect defect reform uk immin report claim,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-696921008f082f699219cba2#block-696921008f082f699219cba2,15 Jan 2026Jenrick says he does not support some sort of electoral deal with Tories,jan jenrick say support sort elector deal torus,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6969185f8f08629332e6734b#block-6969185f8f08629332e6734b,15 Jan 2026Jenrick arrives to be welcomed into Reform UK by Farage,jan jenrick arriv welcom reform uk farag,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968cf4d8f087632cc9fec54#block-6968cf4d8f087632cc9fec54,"15 Jan 2026Farage says 'of course' he has spoken to Jenrick, but Jenrick not 'on verge' of signing up to Reform",jan farag say cours spoken jenrick jenrick verg sign reform,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968f4ff8f08230f67a73f52#block-6968f4ff8f08230f67a73f52,"15 Jan 2026Malcolm Offord, former Tory peer, says he won't disclose his wealth, after being named as Reform UK's Scottish leader",jan malcolm offord former torus peer say wont disclos wealth name reform uk scottish leader,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968ba9e8f0876b1bcdd3af2#block-6968ba9e8f0876b1bcdd3af2,15 Jan 2026UK economy grew by better-than-expected 0.3% in November despite budget uncertainty,jan uk economi grew betterthanexpect novemb despit budget uncertainti,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968e6878f08cd4f5d1f9235#block-6968e6878f08cd4f5d1f9235,15 Jan 2026'This man is a fraud' - what Farage said about Jenrick less than five months ago,jan man fraud farag said jenrick less five month ago,General,1
https://www.cnn.com/2025/09/24/politics/trump-gaza-peace-plan,"Maqaalka la xiriira YORK CUSUB, YORK CUSUB - SEPTEMBER 24: Hon. Steve Witkoff, Kaaliyaha Madaxweynaha iyo Ergayga Gaarka ah ee Ergayga Nabadda, Waaxda Arrimaha Dibedda ee Mareykanka, ayaa ka hadlaya inta lagu guda jiro Shir sannadeedka 2025 Concordia ee Sebtembar 24, 2025 ee Magaalada New York. Maamulka Leigh Vogel/Getty ImagesTrump ayaa soo bandhigay qorshaha nabadda ee Gaza madaxda Carabta",maqaalka la xiriira york cusub york cusub septemb hon steve witkoff kaaliyaha madaxweynaha iyo ergayga gaarka ah ee ergayga nabadda waaxda arrimaha dibedda ee mareykanka ayaa ka hadlaya inta lagu guda jiro shir sannadeedka concordia ee sebtembar ee magaalada new york maamulka leigh vogelgetti imagestrump ayaa soo bandhigay qorshaha nabadda ee gaza madaxda carabta,General,1
https://www.cnn.com/2025/09/22/middleeast/france-palestine-state-recognition-united-nations-intl-latam,Eduardo Munoz/ReutersFaransiiska ayaa hogaaminaya dalal dhowr ah oo aqoonsanaya dawladda falastiiniyiinta iyadoo ay ka cadhaysan yihiin hab-dhaqanka Israel ee dagaalka Gaza.,eduardo munozreutersfaransiiska ayaa hogaaminaya dalal dhowr ah oo aqoonsanaya dawladda falastiiniyiinta iyadoo ay ka cadhaysan yihiin habdhaqanka israel ee dagaalka gaza,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968dbbf8f081f6edd05684e#block-6968dbbf8f081f6edd05684e,"15 Jan 2026'Treacherous' Jenrick motivated to defect by 'personal ambition', Tory chair Kevin Hollinrake says",jan treacher jenrick motiv defect person ambit torus chair kevin hollinrak say,General,1
https://www.cnn.com/2026/02/12/business/video/china-ai-us-race-deepseek-hnk-digvid,"Fiidiyow Shiinuhu miyuu ka sarreeyaa Maraykanka AI?1:25Feb 13, 2026",fiidiyow shiinuhu miyuu ka sarreeyaa maraykanka aifeb,General,1
https://www.cnn.com/2026/02/13/business/video/breeze-dating-interview,"Fiidiyow Appkan shukaansiga ma rabo inaad la hadasho ciyaartaada ka hor inta aadan kulmin3:52Feb 13, 2026",fiidiyow appkan shukaansiga rabo inaad la hadasho ciyaartaada ka hor inta aadan kulminfeb,General,1
https://www.cnn.com/2026/02/16/business/video/petit-pli-expanding-childrens-clothes-spc-digvid,"Fiidiyowga Dharka u koraaya sida ugu dhakhsaha badan sida carruurtu u sameeyaan 2:44Feb 16, 2026",fiidiyowga dharka u koraaya sida ugu dhakhsaha badan sida carruurtu u sameeyaan feb,General,1
https://www.cnn.com/2026/02/13/business/video/ai-matchmaking-dating,"Fiidiyow Helitaanka jacaylka qaabkii hore ee xafladda 'AI matchmaking'2:18Feb 13, 2026",fiidiyow helitaanka jacaylka qaabkii hore ee xafladda ai matchmakingfeb,General,1
https://www.bbc.com/editorialguidelines/guidelines/privacy/guidelines#7.4.52,Qaybta 7 Qarsoodi: 7.4.52-7.4.55,qaybta qarsoodi,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#8.4.14,Qaybta 8 Dembiga iyo Dhaqanka Bulsho-diidka: 8.4.14-8.4.16,qaybta dembiga iyo dhaqanka bulshodiidka,General,1
https://www.bbc.com/editorialguidelines/guidelines/war-terror-and-extreme-violence-disaster-and-disorder/guidelines#violentprotestsdisturbancesandriots,"Mudaaharaadyo Rabshado wata, Rabshado iyo Rabshado",mudaaharaadyo rabshado wata rabshado iyo rabshado,General,1
https://www.bbc.com/editorialguidelines/guidelines/war-terror-and-extreme-violence-disaster-and-disorder/guidelines#audiencecommentandmoderation,Faallaynta Dhagaystayaasha iyo Dhexdhexaadinta,faallaynta dhagaystayaasha iyo dhexdhexaadinta,General,1
https://www.bbc.com/editorialguidelines/guidelines/war-terror-and-extreme-violence-disaster-and-disorder/guidelines#nationalsecurityandcounterterrorism,Amniga Qaranka iyo La-dagaalanka Argagixisada,amniga qaranka iyo ladagaalanka argagixisada,Security,1
https://www.bbc.com/editorialguidelines/guidelines/harm-and-offence/guidelines#5.4.22,Qaybta 5 Dhibta iyo Dembiga: 5.4.22,qaybta dhibta iyo dembiga,General,1
https://www.bbc.com/editorialguidelines/guidelines/war-terror-and-extreme-violence-disaster-and-disorder/guidelines#siegesmasskillingshostagetakinghijackingandkidnapping,"Go'doominta, Dilal wadareed, Afduub, Afduub iyo Afduub",godoominta dilal wadare afduub afduub iyo afduub,General,1
https://www.bbc.com/editorialguidelines/guidelines/war-terror-and-extreme-violence-disaster-and-disorder/guidelines#hostileenvironmentsandtraveladvisories,Deegaan Colaadeed iyo La-talin Safar,deegaan colaade iyo latalin safar,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6969291c8f0807571c48f273#block-6969291c8f0807571c48f273,15 Jan 2026Labour dismissses Jenrick as 'shameless chancer',jan labour dismisss jenrick shameless chancer,General,1
https://www.bbc.com/somali/war-37305120,Trump: Putin ayaa ka hoggaan fiican Obama,trump putin ayaa ka hoggaan fiican obama,General,1
https://www.bbc.com/somali/war-60472519,Putin oo weji cusub u yeelay xiisadda ka taagan Ukraine,putin oo weji cusub u yeelay xiisadda ka taagan ukrain,General,1
https://www.bbc.com/somali/war-56451250,'Toos aan u wada hadalno' - Putin oo u jawaabay Biden,too aan u wada hadalno putin oo u jawaabay biden,General,1
https://www.bbc.com/somali/war-60064142,Biden oo hanjabaad adag u diray Putin,biden oo hanjabaad adag u diray putin,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6969053d8f08629332e6720a#block-6969053d8f08629332e6720a,"15 Jan 2026Badenoch risks 'fatal weakening' in her position by sacking Jenrick, former Tory chancellor Kwasi Kwarteng claims",jan badenoch risk fatal weaken posit sack jenrick former torus chancellor kwasi kwarteng claim,General,1
https://www.bbc.com/somali/war-60489691,Muxuu Putin uga carooday madaxa sirdoonka dalkiisa?,muxuu putin uga carooday madaxa sirdoonka dalkiisa,General,1
https://www.bbc.com/somali/articles/cz0xl47l4rro,Hantida Iiraan ee lagu haysto wadamada Reer Galbeedka,hantida iiraan ee lagu haysto wadamada reer galbeedka,General,1
https://www.bbc.com/somali/articles/cn0dz93v115o,Sida wiilka ku dhashay Dhagaxbuur uu duuliye uga noqday mid kamid ah diyaaradaha ugu waawayn Afrika,sida wiilka ku dhashay dhagaxbuur uu duuliy uga noqday mid kamid ah diyaaradaha ugu waawayn afrika,General,1
https://www.bbc.com/somali/articles/c72p7j0xlgeo,Wiil uu dhalay odey dhaqmeedkii Itoobiyaanka ahaa ee Hargeysa booqday 'oo la dilay',wiil uu dhalay odey dhaqmeedkii itoobiyaanka ahaa ee hargeysa booqday oo la dilay,General,1
https://www.bbc.com/somali/articles/cq87pkzj51do,Maxkamadda sare ee gobolka Tigray oo soo saartay go'aan ka farxinaya hablaha muslimiinta ah ee waxbarta,maxkamadda sare ee gobolka tigray oo soo saartay goaan ka farxinaya hablaha muslimiinta ah ee waxbarta,General,1
https://www.bbc.com/editorialguidelines/guidelines/editorial-standards/#13thepublicinterest,Qaybta 1 Heerarka Tafatirka ee BBC â Macluumaadka Muhiimka ah: 1.3 Danta Dadweynaha,qaybta heerarka tafatirka ee bbc macluumaadka muhiimka ah danta dadweynaha,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#dealingwithcriminalsandperpetratorsofantisocialbehaviour,Wax ka qabashada dembiilayaasha iyo dembiilayaasha akhlaaqda bulshada lidka ku ah,wax ka qabashada dembiilayaasha iyo dembiilayaasha akhlaaqda bulshada lidka ku ah,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#paedophilesandothersexoffenders,Kufsiga iyo Dembiilayaasha kale ee Galmada,kufsiga iyo dembiilayaasha kale ee galmada,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#courtreportingandcoveringtrials,Warbixinta Maxkamadda iyo Daboolista Dacwadaha,warbixinta maxkamadda iyo daboolista dacwadaha,General,1
https://www.bbc.com/editorialguidelines/guidelines/use-of-bbc-content-after-publication-or-broadcast/guidelines#13.4.32,Qaybta 13 Isticmaalka Qoraalka BBC Daabacaada ama Baahinta Kadib: 13.4.32,qaybta isticmaalka qoraalka bbc daabacaada ama baahinta kadib,General,1
https://www.bbc.com/editorialguidelines/guidelines/use-of-bbc-content-after-publication-or-broadcast/guidelines#13.4.32,Qaybta 13 Isticmaalka Qoraalka BBC Daabacaada ama Baahinta Kadib: 13.4.32-13.4.41,qaybta isticmaalka qoraalka bbc daabacaada ama baahinta kadib,General,1
https://www.bbc.com/editorialguidelines/guidelines/privacy/guidelines#7.4.52,Qaybta 7 Qarsoodi: 7.4.52-7.4.54,qaybta qarsoodi,General,1
https://www.bbc.com/editorialguidelines/guidelines/children-and-young-people-as-contributors/guidelines#9.4.22,Qaybta 9 Caruurta iyo Dadka Da'da yar ee Wax ku darsaday: 9.4.22,qaybta caruurta iyo dadka dada yar ee wax ku darsaday,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#investigationsintocrimeandantisocialbehaviour,Baaritaanada Dembiga iyo Dhaqanka Bulshada ka soo horjeeda,baaritaanada dembiga iyo dhaqanka bulshada ka soo horjeeda,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#dealingwithwitnessesandvictimsofcrime,Wax ka qabashada Markhaatiyaasha iyo Dhibanayaasha Dambiyada,wax ka qabashada markhaatiyaasha iyo dhibanayaasha dambiyada,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#identifyingpeopleinvolvedincriminalorantisocialbehaviour,Aqoonsiga dadka ku lugta leh fal-dembiyeedka ama dhaqanka bulshada lidka ku ah,aqoonsiga dadka ku lugta leh faldembiyeedka ama dhaqanka bulshada lidka ku ah,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#untransmittedandunusedmaterialfromdiscontinuedinvestigations,Alaab aan la gudbin oo aan la isticmaalin oo ka timid baaritaannada la joojiyay,alaab aan la gudbin oo aan la isticmaalin oo ka timid baaritaannada la joojiyay,General,1
https://www.bbc.com/editorialguidelines/guidelines/harm-and-offence/guidelines#5.4.52,Qaybta 5 Dhibta iyo Dembiga: 5.4.52-5.4.56,qaybta dhibta iyo dembiga,General,1
https://www.bbc.com/editorialguidelines/guidelines/harm-and-offence/guidelines#5.4.43,Qaybta 5 Dhibta iyo Dembiga: 5.4.43,qaybta dhibta iyo dembiga,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#reportingpoliceandregulatoryinvestigations,Warbixinta Booliiska iyo Baadhitaannada Nidaaminta,warbixinta booliiska iyo baadhitaannada nidaaminta,General,1
https://www.bbc.com/editorialguidelines/guidelines/use-of-bbc-content-after-publication-or-broadcast/guidelines#13.4.31,Qaybta 13 Isticmaalka Qoraalka BBC Daabacaada ama Baahinta Kadib: 13.4.31-13.4.41,qaybta isticmaalka qoraalka bbc daabacaada ama baahinta kadib,General,1
https://www.bbc.com/editorialguidelines/guidelines/use-of-bbc-content-after-publication-or-broadcast/guidelines#13.4.36,Qaybta 13 Isticmaalka Macluumaadka BBC Daabacaadda ama Baahinta Kadib: 13.4.36-13.4.41,qaybta isticmaalka macluumaadka bbc daabacaadda ama baahinta kadib,General,1
https://www.bbc.com/editorialguidelines/guidance/reuse-factual/,Dib-u-isticmaalka Mawduuca Xaqiiqda ah ee Muujinaya Sharci-darrada ama Dhaqanka Bulsho-diidka ah,dibuisticmaalka mawduuca xaqiiqda ah ee muujinaya sharcidarrada ama dhaqanka bulshodiidka ah,General,1
https://www.bbc.com/editorialguidelines/guidelines/harm-and-offence/guidelines#5.4.42,Qaybta 5 Dhibta iyo Dembiga: 5.4.42,qaybta dhibta iyo dembiga,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-69691b8e8f082f699219cb45#block-69691b8e8f082f699219cb45,"15 Jan 2026Jenrick says Sunak's cabinet agreed small boats plan they knew would not work, and 'some even joked about it'",jan jenrick say sunak cabinet agre small boat plan knew would work even joke,General,1
https://www.theguardian.com/football/live/2026/feb/16/macclesfield-v-brentford-fa-cup-fourth-round-live?filterKeyEvents=false&page=with%3Ablock-699384a18f0898719ade49da#block-699384a18f0898719ade49da,"9h agoGOAL! Macclesfield 0-1 Brentford (Heathcote, 70)",h agogo macclesfield brentford heathcot,General,1
https://www.theguardian.com/football/live/2026/feb/16/macclesfield-v-brentford-fa-cup-fourth-round-live?filterKeyEvents=false&page=with%3Ablock-69938b178f0850a9db9267d2#block-69938b178f0850a9db9267d2,8h agoFull time: Macclesfield 0-1 Brentford,h agoful time macclesfield brentford,General,1
https://www.theguardian.com/football/live/2026/feb/16/macclesfield-v-brentford-fa-cup-fourth-round-live?filterKeyEvents=false&page=with%3Ablock-69937b1b8f0850a9db92676f#block-69937b1b8f0850a9db92676f,9h agoHalf time: Macclesfield 0-0 Brentford,h agohalf time macclesfield brentford,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-69691b048f0807571c48f18a#block-69691b048f0807571c48f18a,"Jan 15, 2026 Labour iyo Tories 'waxay jebiyeen Britain', Jenrick ayaa yiri",jan labour torus broke britain jenrick say,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968cfd38f08351014de5e84#block-6968cfd38f08351014de5e84,"15 Jan 2026Farage claims Badenoch 'panicked', and that Reform UK was not planning to unveil Jenrick as defector later today",jan farag claim badenoch panick reform uk plan unveil jenrick defector later today,General,1
https://www.bbc.com/somali/articles/cly45mmk835o,Trump  oo ku adkaynaya Ukraine inay aqbasho heshiiska nabada ee Ruushka,trump oo ku adkaynaya ukrain inay aqbasho heshiiska nabada ee ruushka,General,1
https://www.bbc.com/somali/articles/c209dgx3q4do,Maxey tahay arrinta muddada dheer Putin u diidnaa Ukraine oo hadda Trump ku raacay?,maxey tahay arrinta muddada dheer putin u diidnaa ukrain oo hadda trump ku raacay,General,1
https://www.bbc.com/somali/articles/cevzd49j3y2o,Trump oo  dalalka Nato ku xiray shuruud si uu cunaqabatayn ugu soo rogo Ruushka,trump oo dalalka nato ku xiray shuruud si uu cunaqabatayn ugu soo rogo ruushka,General,1
https://www.bbc.com/somali/articles/cy687613j13o,BIRI-MA-GEYDO - Waa kuwee dadka dilka ka caaggan,birimageydo waa kuwe dadka dilka ka caaggan,General,1
https://www.bbc.com/somali/war-37476611,Dadka UK oo qabatimay taleefanada,dadka uk oo qabatimay taleefanada,General,1
https://www.bbc.com/somali/war-38051404,Facebook oo xarun cusub ka furanaysa UK,facebook oo xarun cusub ka furanaysa uk,General,1
https://www.bbc.com/somali/war-57987291,Haweeney xaamilo ah oo loo dilay sooryo awgeed,haweeney xaamilo ah oo loo dilay sooryo awge,General,1
https://www.bbc.com/somali/articles/c8608jy0jeno,Shiinaha iyo Hindiya oo xoojinaya xiriirkooda ka dib sanado badan oo khilaaf ka dhex oognaa,shiinaha iyo hindiya oo xoojinaya xiriirkooda ka dib sanado badan oo khilaaf ka dhex oognaa,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6969241b8f0807571c48f20b#block-6969241b8f0807571c48f20b,15 Jan 2026Jenrick defends lying to a journalist about not planning to defect,jan jenrick defend lie journalist plan defect,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968cc798f087632cc9fec2e#block-6968cc798f087632cc9fec2e,15 Jan 2026Badenoch says Jenrick wanted his defection to be 'most damaging' to Tory party,jan badenoch say jenrick want defect damag torus parti,General,1
https://www.cnn.com/world/middleeast/countries-recognize-palestinian-state-intl-vis,iyagoo ku dhawaaqaya rabitaankooda ah in ay aqoonsadaan dowlad falastiiniyiin ah,iyagoo ku dhawaaqaya rabitaankooda ah ay aqoonsadaan dowlad falastiiniyiin ah,Politics,1
https://www.bbc.com/somali/articles/cd6701w5932o,Waa maxay caado go'a maxayse haweenku la kulmaan marka ay marayaan marxaladdan?,waa maxay caado goa maxays haweenku la kulmaan marka ay marayaan marxaladdan,General,1
https://www.bbc.com/somali/articles/c4gwpy483ryo,Mareykanka: Xamaas waxay qorsheynayaan inay weeraraan shacabka Qasa,mareykanka xamaa waxay qorsheynayaan inay weeraraan shacabka qasa,Security,1
https://www.bbc.com/somali/articles/cvg762jjn5no,Nin gantaallo uu ka keenay Iiraan marsiin jiray meel u dhow xeebaha Soomaaliya oo la xukumay,nin gantaallo uu ka keenay iiraan marsiin jiray meel u dhow xeebaha soomaaliya oo la xukumay,General,1
https://www.bbc.com/somali/articles/cd6n2l15d2eo,Muxuu ahaa hadalka jees-jeeska ah ee Trump uu ka yiri hogaamiyihii ciidamada Iran ee la dilay,muxuu ahaa hadalka jeesjeeska ah ee trump uu ka yiri hogaamiyihii ciidamada iran ee la dilay,General,1
https://www.bbc.com/somali/articles/ce930je0297o,"Maraykanka oo cunaqabatayn ku soo rogay tiro badan oo ah shaqsiyaad, hay'ado iyo shirkado lala xiriirinayo Iiraan",maraykanka oo cunaqabatayn ku soo rogay tiro badan oo ah shaqsiyaad hayado iyo shirkado lala xiriirinayo iiraan,General,1
https://www.bbc.com/somali/articles/cx2xxl2yqzzo,Maxay tahay tallaabada Soomaaliya iyo dalal kale ay qaadeen ee ka dhanka ah Iiran?,maxay tahay tallaabada soomaaliya iyo dalal kale ay qaadeen ee ka dhanka ah iiran,General,1
https://www.theguardian.com/business/2026/jan/15/uk-economy-grew-november-reeves-budget-ons-gdp,UK economy grew by better-than-expected 0.3% in November despite budget uncertaintyRead more,uk economi grew betterthanexpect novemb despit budget uncertaintyread,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-696922bd8f082f699219cbb4#block-696922bd8f082f699219cbb4,15 Jan 2026Farage says his talks with Jenrick pre-defection focused on what role Jenrick would have in team,jan farag say talk jenrick predefect focus role jenrick would team,General,1
https://www.bbc.com/somali/war-55821416,"Wada hadalka Biden iyo Putin: ""Waan ogahay in Ruushku isku dayay faragelinta doorashadii 2020""",wada hadalka biden iyo putin waan ogahay ruushku isku dayay faragelinta doorashadii,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968b8048f08297661e7a3ea#block-6968b8048f08297661e7a3ea,15 Jan 2026Streeting welcomes second biggest monthly drop in hospital waiting lists in England in 15 years,jan street welcom second biggest monthli drop hospit wait list england year,Health,1
https://www.bbc.com/somali/59870157,"""Hawada Soomaaliya waa qeyb ka mid xorriyadda iyo calanka Soomaaliyeed""",hawada soomaaliya waa qeyb ka mid xorriyadda iyo calanka soomaaliye,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968cacb8f08351014de5e3c#block-6968cacb8f08351014de5e3c,15 Jan 2026Kemi Badenoch sacks Robert Jenrick for 'plotting to defect',jan kemi badenoch sack robert jenrick plot defect,General,1
https://www.bbc.com/somali/articles/c25yw15yw18o,Maxaa laga yaqaannaa diyaaradaha Boeing 737 Max iyo shilalkii ba’naa ee ay sababeen?,maxaa laga yaqaannaa diyaaradaha boe max iyo shilalkii banaa ee ay sababeen,General,1
https://www.bbc.com/somali/articles/c4njdzzq818o,Sida ay Xuutiyiintu ku heleen hubka badda hoos mara iyo tirada gantaalaha ay haystaan,sida ay xuutiyiintu ku heleen hubka badda hoo mara iyo tirada gantaalaha ay haystaan,General,1
https://www.bbc.com/editorialguidelines/guidelines/crime-and-anti-social-behaviour/guidelines#8.4.13,Qaybta 8 Dembiga iyo Dhaqanka Bulsho-diidka: 8.4.13,qaybta dembiga iyo dhaqanka bulshodiidka,General,1
https://www.bbc.com/editorialguidelines/guidelines/fairness/guidelines#6.4.43,Qaybta 6 Cadaaladda: 6.4.43-6.4.49,qaybta cadaaladda,General,1
https://www.bbc.com/editorialguidelines/guidelines/war-terror-and-extreme-violence-disaster-and-disorder/guidelines#12.4.23,"Qaybta 12 Dagaal, Argagax iyo Rabshadaha Ba'an, Musiibo iyo Khalkhal: 12.4.23",qaybta dagaal argagax iyo rabshadaha baan musiibo iyo khalkhal,General,1
https://www.bbc.com/editorialguidelines/guidelines/the-law#184principallegalconsiderations,18.4 Tixgelinta Sharci ee Muhiimka ah,tixgelinta sharci ee muhiimka ah,General,1
https://www.bbc.com/somali/war-60291695,Maxaad kala socotaa diyaaradaha Dronis-ka Turkiga ee sida wayn looga baqo?,maxaad kala socotaa diyaaradaha droniska turkiga ee sida wayn looga baqo,General,1
https://www.theguardian.com/politics/live/2026/jan/15/local-elections-delays-uk-politics-live-latest-news-keir-starmer?filterKeyEvents=false&page=with%3Ablock-6968f8078f08cd4f5d1f92f7#block-6968f8078f08cd4f5d1f92f7,"15 Jan 2026Newark Tories back Badenoch's decision to sack Jenrick, their MP",jan newark torus back badenoch decis sack jenrick mp,General,1
